Quadrante 0
Generation,Nevals,Min,Avg,Shift distance violations,Consecutive shift violations
1,80,510.0,767.3,51,324
2,77,410.0,646.1,41,308
3,72,410.0,546.1,41,308
4,73,390.0,486.7,39,307
5,64,370.0,433.2,37,316
6,51,370.0,396.3,37,316
7,65,370.0,380.4,37,300
8,63,350.0,371.0,35,296
9,72,350.0,367.2,35,296
10,63,350.0,359.2,35,310
11,69,330.0,350.4,33,310
12,65,330.0,339.6,33,288
13,72,310.0,330.6,31,290
14,75,310.0,326.3,31,292
15,67,290.0,314.4,29,310
16,68,290.0,307.6,29,295
17,64,270.0,298.8,27,291
18,58,270.0,288.4,27,306
19,73,250.0,279.0,25,291
20,58,250.0,269.0,25,292
21,68,250.0,264.0,25,292
22,71,250.0,253.0,25,293
23,65,250.0,250.6,25,295
24,68,250.0,250.2,25,294
25,72,250.0,250.4,25,296
26,62,250.0,250.1,25,291
27,71,250.0,250.2,25,297
28,72,250.0,250.4,25,290
29,63,250.0,250.0,25,297
30,69,250.0,250.5,25,292
31,69,250.0,250.0,25,294
32,65,250.0,250.0,25,287
33,65,250.0,250.4,25,294
34,73,250.0,250.4,25,292
35,63,250.0,250.2,25,294
36,71,250.0,250.2,25,290
37,66,250.0,250.0,25,292
38,61,250.0,250.0,25,291
39,68,250.0,250.3,25,292
40,61,250.0,250.6,25,299
41,68,250.0,250.2,25,290
42,74,250.0,250.4,25,294
43,74,250.0,250.2,25,294
44,68,250.0,250.0,25,292
45,76,250.0,250.6,25,295
46,59,250.0,251.0,25,292
47,66,250.0,250.8,25,294
48,65,250.0,250.2,25,290
49,77,250.0,250.0,25,294
50,68,250.0,250.0,25,295
51,62,250.0,250.2,25,294
52,71,250.0,250.2,25,291
53,78,250.0,250.2,25,294
54,70,250.0,250.0,25,294
55,52,250.0,250.1,25,301
56,78,250.0,250.0,25,294
57,59,230.0,249.8,23,288
58,67,230.0,250.2,23,288
59,68,230.0,247.4,23,289
60,67,230.0,235.6,23,289
61,69,210.0,230.2,21,286
62,67,210.0,229.3,21,286
63,61,190.0,226.4,19,287
64,74,190.0,215.8,19,287
65,72,190.0,207.1,19,286
66,64,170.0,198.8,17,284
67,70,170.0,188.2,17,285
68,63,170.0,178.2,17,283
69,72,170.0,170.4,17,287
70,62,170.0,170.0,17,285
71,67,170.0,170.4,17,285
72,66,170.0,170.0,17,284
73,67,170.0,170.2,17,286
74,74,170.0,170.0,17,285
75,75,150.0,170.0,15,286
76,66,150.0,169.2,15,286
77,68,150.0,165.6,15,284
78,67,150.0,155.6,15,288
79,65,130.0,150.8,13,284
80,65,130.0,149.0,13,287
81,54,130.0,144.0,13,282
82,68,130.0,134.0,13,286
83,65,130.0,130.0,13,286
84,65,130.0,130.2,13,281
85,67,130.0,130.2,13,284
86,62,130.0,130.4,13,285
87,67,130.0,130.0,13,283
88,69,130.0,130.6,13,282
89,68,130.0,130.2,13,285
90,75,130.0,130.0,13,284
91,82,130.0,130.2,13,284
92,80,130.0,130.2,13,282
93,74,130.0,130.0,13,286
94,71,130.0,130.2,13,281
95,67,130.0,130.0,13,287
96,68,130.0,130.0,13,287
97,76,110.0,130.0,11,286
98,69,110.0,130.4,11,286
99,65,110.0,126.8,11,284
100,70,90.0,114.6,9,285
101,63,90.0,109.4,9,285
102,61,90.0,107.0,9,286
103,68,90.0,98.0,9,285
104,69,90.0,90.2,9,286
105,73,90.0,90.0,9,286
106,66,90.0,90.2,9,281
107,76,90.0,90.6,9,286
108,68,90.0,90.2,9,283
109,74,90.0,90.0,9,285
110,66,90.0,90.0,9,284
111,68,90.0,90.2,9,287
112,69,90.0,90.6,9,283
113,67,90.0,90.1,9,285
114,65,90.0,90.4,9,284
115,67,90.0,90.4,9,286
116,79,90.0,90.0,9,286
117,70,90.0,90.2,9,284
118,68,90.0,90.0,9,285
119,69,90.0,90.2,9,286
120,69,90.0,90.0,9,285
121,74,90.0,90.0,9,287
122,70,90.0,90.6,9,286
123,67,90.0,90.0,9,286
124,65,90.0,90.2,9,280
125,59,90.0,90.4,9,286
126,62,90.0,90.0,9,287
127,73,90.0,90.2,9,285
128,73,90.0,90.0,9,286
129,68,90.0,90.4,9,283
130,74,90.0,90.6,9,283
131,75,90.0,90.2,9,283
132,76,70.0,90.0,7,284
133,78,70.0,89.8,7,285
134,75,70.0,88.0,7,284
135,64,70.0,81.7,7,282
136,69,70.0,70.2,7,283
137,69,70.0,70.4,7,283
138,74,70.0,70.6,7,282
139,65,70.0,70.2,7,283
140,60,70.0,70.2,7,287
141,70,70.0,70.2,7,286
142,72,70.0,70.4,7,287
143,73,70.0,70.6,7,283
144,71,70.0,70.4,7,282
145,75,60.0,70.1,6,280
146,72,60.0,69.4,6,280
147,73,60.0,67.2,6,278
148,71,60.0,61.3,6,281
149,65,60.0,60.0,6,280
150,73,60.0,60.0,6,280
151,64,40.0,60.0,4,278
152,62,40.0,59.8,4,278
153,77,40.0,57.4,4,280
154,68,40.0,48.0,4,280
155,74,20.0,40.2,2,280
156,69,20.0,38.6,2,280
157,77,20.0,30.6,2,281
158,75,20.0,20.6,2,284
159,66,20.0,20.6,2,282
160,74,20.0,20.4,2,280
161,70,20.0,20.5,2,282
162,74,20.0,20.2,2,280
163,64,20.0,20.4,2,279
164,78,20.0,20.2,2,284
165,81,20.0,20.4,2,282
166,66,20.0,20.0,2,279
167,64,20.0,20.2,2,280
168,64,20.0,20.2,2,279
169,60,20.0,20.0,2,278
170,69,20.0,20.2,2,282
171,73,20.0,20.0,2,279
172,71,20.0,20.0,2,277
173,66,20.0,20.0,2,281
174,73,20.0,20.0,2,280
175,64,20.0,20.6,2,283
176,72,20.0,20.4,2,278
177,68,20.0,20.4,2,281
178,68,20.0,20.0,2,287
179,62,20.0,20.4,2,279
180,70,20.0,20.2,2,283
181,71,20.0,20.0,2,281
182,67,20.0,20.1,2,285
183,69,20.0,20.2,2,280
184,73,20.0,20.6,2,279
185,63,20.0,20.2,2,278
186,67,20.0,20.0,2,282
187,71,20.0,20.2,2,283
188,68,20.0,20.2,2,279
189,69,20.0,20.2,2,281
190,63,20.0,20.4,2,283
191,69,20.0,20.4,2,284
192,68,20.0,20.0,2,282
193,70,20.0,20.5,2,282
194,59,20.0,20.6,2,279
195,67,20.0,20.2,2,281
196,58,20.0,20.0,2,281
197,67,20.0,20.4,2,280
198,72,20.0,20.4,2,281
199,69,20.0,20.0,2,281
200,62,20.0,20.0,2,280
201,72,20.0,20.0,2,283
202,70,20.0,20.0,2,280
203,67,20.0,20.6,2,278
204,61,20.0,20.2,2,283
205,73,20.0,20.0,2,278
206,62,20.0,20.0,2,279
207,74,20.0,20.4,2,283
208,70,20.0,20.0,2,278
209,65,20.0,20.2,2,277
210,81,20.0,20.7,2,282
211,71,20.0,20.4,2,278
212,62,20.0,20.6,2,280
213,69,20.0,20.2,2,280
214,71,20.0,20.0,2,280
215,69,20.0,20.4,2,281
216,60,20.0,20.0,2,280
217,59,20.0,20.2,2,281
218,66,20.0,20.6,2,284
219,62,20.0,20.0,2,282
220,65,20.0,20.0,2,280
221,67,10.0,20.1,1,283
222,62,10.0,19.2,1,283
223,71,10.0,16.6,1,283
224,57,10.0,10.8,1,282
225,69,10.0,10.2,1,285
226,66,10.0,10.0,1,283
227,74,10.0,10.0,1,283
228,62,0.0,10.1,0,283
229,66,0.0,9.2,0,283
230,69,0.0,7.1,0,282
231,73,0.0,1.1,0,281
232,70,0.0,0.0,0,285
233,73,0.0,0.0,0,284
234,79,0.0,0.2,0,282
235,60,0.0,0.2,0,283
236,70,0.0,0.0,0,279
237,67,0.0,0.0,0,280
238,64,0.0,0.0,0,285
239,63,0.0,0.0,0,279
240,69,0.0,0.0,0,282
241,61,0.0,0.0,0,287
242,68,0.0,0.2,0,284
243,74,0.0,0.2,0,284
244,68,0.0,0.4,0,281
245,62,0.0,0.0,0,283
246,64,0.0,0.4,0,285
247,65,0.0,0.4,0,285
248,76,0.0,0.6,0,281
249,64,0.0,0.0,0,278
250,70,0.0,0.2,0,287
251,63,0.0,0.1,0,283
252,67,0.0,0.4,0,284
253,64,0.0,0.0,0,286
254,71,0.0,0.2,0,283
255,73,0.0,0.2,0,279
256,61,0.0,0.2,0,285
257,67,0.0,0.0,0,282
258,62,0.0,0.0,0,287
259,64,0.0,0.2,0,284
260,65,0.0,0.6,0,283
261,71,0.0,0.4,0,285
262,65,0.0,0.6,0,279
263,67,0.0,0.2,0,285
264,63,0.0,0.2,0,282
265,74,0.0,0.0,0,279
266,76,0.0,0.2,0,284
267,60,0.0,0.2,0,284
268,66,0.0,0.1,0,284
269,78,0.0,0.4,0,284
270,71,0.0,0.0,0,282
271,72,0.0,0.4,0,284
272,76,0.0,0.0,0,281
273,69,0.0,0.1,0,284
274,65,0.0,0.2,0,287
275,73,0.0,0.2,0,283
276,69,0.0,0.6,0,284
277,70,0.0,0.6,0,283
278,68,0.0,0.3,0,278
279,68,0.0,0.2,0,280
280,73,0.0,0.4,0,286
281,70,0.0,0.2,0,282
282,70,0.0,0.0,0,283
283,66,0.0,0.2,0,282
284,65,0.0,0.4,0,282
285,74,0.0,0.4,0,282
286,71,0.0,0.2,0,281
287,67,0.0,0.2,0,281
288,67,0.0,0.0,0,284
289,60,0.0,0.0,0,284
290,65,0.0,0.1,0,282
291,70,0.0,0.6,0,284
292,61,0.0,0.0,0,283
293,61,0.0,0.8,0,283
294,67,0.0,0.0,0,283
295,65,0.0,0.4,0,284
296,63,0.0,0.5,0,282
297,69,0.0,0.5,0,284
298,65,0.0,0.2,0,282
299,60,0.0,0.0,0,283
300,66,0.0,0.0,0,283
301,67,0.0,0.2,0,284
302,69,0.0,0.2,0,282
303,65,0.0,0.2,0,283
304,71,0.0,0.4,0,283
305,64,0.0,0.0,0,285
306,64,0.0,0.2,0,282
307,80,0.0,0.4,0,287
308,69,0.0,0.0,0,283
309,69,0.0,0.2,0,284
310,74,0.0,0.2,0,284
311,63,0.0,0.4,0,286
312,77,0.0,0.2,0,281
313,76,0.0,0.4,0,282
314,67,0.0,0.4,0,285
315,65,0.0,0.5,0,281
316,66,0.0,0.1,0,283
317,68,0.0,0.0,0,282
318,66,0.0,0.0,0,285
319,59,0.0,0.2,0,282
320,61,0.0,0.2,0,281
