Quadrante 0
Generation,Nevals,Min,Avg,Shift distance violations,Consecutive shift violations
1,73,3300.0,3744.0,330,524
2,74,3100.0,3478.6,310,513
3,64,3030.0,3317.4,303,491
4,71,2720.0,3175.0,272,474
5,68,2630.0,3016.6,263,463
6,68,2570.0,2831.3,257,477
7,64,2490.0,2717.2,249,455
8,70,2390.0,2640.0,239,458
9,56,2370.0,2542.4,237,455
10,67,2220.0,2452.8,222,478
11,68,2150.0,2369.9,215,460
12,78,2100.0,2253.2,210,481
13,66,2060.0,2177.3,206,456
14,70,2020.0,2127.4,202,451
15,67,1980.0,2085.0,198,453
16,65,1980.0,2040.9,198,452
17,65,1940.0,2001.5,194,457
18,64,1940.0,1972.9,194,449
19,61,1900.0,1949.8,190,453
20,69,1900.0,1939.8,190,453
21,68,1900.0,1932.2,190,453
22,57,1890.0,1909.2,189,451
23,76,1880.0,1899.2,188,454
24,72,1870.0,1894.9,187,451
25,70,1850.0,1883.7,185,450
26,66,1840.0,1869.8,184,452
27,70,1810.0,1855.7,181,450
28,67,1800.0,1843.3,180,451
29,71,1800.0,1825.6,180,448
30,71,1780.0,1807.7,178,449
31,74,1780.0,1796.1,178,447
32,61,1770.0,1784.4,177,448
33,68,1760.0,1780.2,176,447
34,71,1740.0,1775.5,174,448
35,73,1740.0,1767.2,174,445
36,76,1720.0,1754.8,172,445
37,61,1700.0,1738.9,170,444
38,59,1700.0,1724.0,170,444
39,59,1680.0,1711.8,168,441
40,74,1680.0,1699.6,168,437
41,64,1660.0,1690.3,166,445
42,70,1640.0,1679.3,164,438
43,63,1620.0,1667.1,162,439
44,63,1610.0,1648.1,161,441
45,75,1590.0,1633.5,159,440
46,66,1580.0,1615.0,158,439
47,77,1570.0,1599.8,157,438
48,68,1550.0,1584.4,155,438
49,69,1550.0,1572.2,155,439
50,64,1530.0,1561.2,153,439
51,73,1530.0,1548.4,153,437
52,62,1510.0,1535.6,151,437
53,68,1510.0,1526.5,151,435
54,57,1490.0,1517.9,149,433
55,54,1490.0,1508.6,149,436
56,74,1470.0,1497.0,147,433
57,68,1470.0,1488.0,147,436
58,57,1450.0,1477.9,145,433
59,63,1430.0,1463.6,143,430
60,65,1430.0,1451.0,143,430
61,69,1430.0,1442.7,143,429
62,68,1410.0,1432.8,141,430
63,67,1410.0,1429.4,141,430
64,53,1370.0,1425.9,137,430
65,74,1370.0,1414.9,137,431
66,72,1370.0,1400.7,137,431
67,69,1350.0,1382.0,135,428
68,74,1350.0,1367.7,135,434
69,72,1310.0,1357.4,131,431
70,62,1310.0,1348.2,131,431
71,72,1280.0,1332.9,128,432
72,59,1260.0,1308.1,126,430
73,58,1260.0,1287.9,126,429
74,68,1240.0,1272.6,124,429
75,73,1240.0,1260.8,124,429
76,65,1240.0,1255.3,124,429
77,67,1230.0,1245.2,123,427
78,58,1230.0,1240.1,123,428
79,78,1210.0,1238.0,121,425
80,69,1190.0,1230.9,119,425
81,69,1190.0,1219.2,119,425
82,69,1180.0,1205.5,118,425
83,61,1150.0,1194.4,115,422
84,73,1150.0,1181.5,115,422
85,73,1130.0,1164.0,113,424
