Quadrante 0
Generation,Nevals,Min,Avg,Shift distance violations,Consecutive shift violations
1,72,1680.0,2047.4,168,287
2,78,1580.0,1865.0,158,275
3,69,1400.0,1715.4,140,294
4,72,1320.0,1577.2,132,263
5,68,1020.0,1459.6,102,262
6,68,1020.0,1297.2,102,246
7,61,940.0,1137.4,94,245
8,70,940.0,1038.0,94,272
9,71,920.0,988.6,92,272
10,72,900.0,947.8,90,272
11,65,860.0,931.2,86,269
12,70,820.0,910.8,82,240
13,76,760.0,878.6,76,268
14,71,740.0,830.6,74,257
15,68,720.0,792.8,72,262
16,69,720.0,759.4,72,257
17,72,720.0,739.8,72,262
18,63,720.0,724.8,72,255
19,60,700.0,720.2,70,256
20,74,700.0,720.0,70,258
21,71,700.0,716.0,70,261
22,70,700.0,708.0,70,261
23,67,660.0,700.2,66,256
24,79,640.0,697.4,64,258
25,57,640.0,686.4,64,258
26,72,600.0,659.6,60,260
27,69,600.0,632.8,60,261
28,80,580.0,612.4,58,264
29,65,580.0,599.4,58,260
30,65,580.0,594.4,58,263
31,75,580.0,584.0,58,262
32,79,580.0,580.0,58,260
33,73,580.0,581.2,58,262
34,67,540.0,580.0,54,257
35,70,540.0,577.2,54,258
36,73,540.0,567.4,54,259
37,67,520.0,545.4,52,256
38,68,520.0,540.0,52,258
39,72,480.0,531.2,48,256
40,67,480.0,516.0,48,256
41,73,480.0,499.2,48,256
42,70,460.0,487.2,46,255
43,66,460.0,479.2,46,253
44,67,440.0,475.0,44,255
45,67,440.0,464.0,44,253
46,63,400.0,454.4,40,252
47,66,400.0,444.0,40,252
48,66,380.0,434.0,38,255
49,69,380.0,416.6,38,252
50,68,380.0,394.0,38,255
51,70,360.0,383.2,36,252
52,69,360.0,378.4,36,255
53,68,360.0,373.0,36,253
54,52,360.0,363.0,36,254
55,64,360.0,360.6,36,251
56,75,360.0,360.0,36,250
57,68,360.0,360.2,36,249
58,64,340.0,360.2,34,251
59,57,320.0,358.6,32,254
60,72,320.0,353.6,32,253
61,72,320.0,336.0,32,253
62,76,320.0,322.6,32,252
63,70,320.0,320.0,32,252
64,61,320.0,320.4,32,256
65,70,320.0,320.0,32,255
66,60,320.0,320.4,32,252
67,74,320.0,320.2,32,252
68,68,320.0,320.6,32,253
69,67,300.0,320.2,30,254
70,73,300.0,320.0,30,253
71,67,300.0,317.8,30,253
72,73,300.0,311.0,30,253
73,77,300.0,302.2,30,254
74,69,300.0,300.6,30,254
75,69,300.0,300.4,30,253
76,67,300.0,301.4,30,251
77,69,300.0,300.2,30,253
78,58,300.0,301.0,30,254
79,72,300.0,300.0,30,253
80,66,300.0,300.2,30,254
81,64,300.0,300.4,30,253
82,76,300.0,300.4,30,252
83,61,300.0,300.2,30,253
84,72,300.0,300.2,30,254
85,65,300.0,300.2,30,254
86,77,300.0,301.0,30,254
87,71,280.0,300.4,28,253
88,66,280.0,298.6,28,254
89,74,280.0,294.6,28,254
90,73,280.0,284.0,28,254
91,67,280.0,280.4,28,253
92,64,260.0,280.4,26,252
93,69,260.0,280.0,26,252
94,62,260.0,277.4,26,251
95,62,260.0,269.6,26,252
96,75,260.0,261.8,26,252
97,58,260.0,260.6,26,254
98,69,260.0,260.6,26,250
99,68,260.0,260.4,26,252
100,74,240.0,260.4,24,250
101,64,240.0,259.0,24,251
102,69,240.0,253.2,24,249
103,72,240.0,242.6,24,250
104,70,240.0,240.6,24,252
105,66,240.0,240.2,24,250
106,72,240.0,240.2,24,252
107,75,220.0,241.0,22,253
108,74,220.0,239.2,22,253
109,65,220.0,235.2,22,252
110,60,220.0,224.8,22,252
111,63,220.0,221.2,22,252
112,61,220.0,222.0,22,251
113,59,220.0,220.2,22,252
114,72,220.0,220.2,22,252
115,65,200.0,220.4,20,251
116,56,200.0,218.6,20,251
117,66,200.0,215.6,20,253
118,67,200.0,204.2,20,251
119,65,200.0,200.8,20,254
120,69,200.0,200.2,20,252
121,68,200.0,200.4,20,251
122,69,200.0,200.2,20,253
123,60,200.0,200.2,20,252
124,73,200.0,200.6,20,252
125,71,200.0,200.4,20,252
126,58,200.0,200.6,20,250
127,72,200.0,201.8,20,252
128,73,200.0,200.2,20,251
129,57,200.0,200.4,20,251
130,64,200.0,201.0,20,251
131,74,200.0,200.0,20,252
132,67,200.0,200.8,20,252
133,71,200.0,200.4,20,251
134,68,200.0,200.4,20,253
135,76,180.0,200.2,18,253
136,66,180.0,199.0,18,253
137,69,180.0,195.6,18,253
138,68,180.0,185.0,18,251
139,63,180.0,180.4,18,252
140,70,180.0,180.4,18,252
141,75,180.0,180.0,18,253
142,66,180.0,180.6,18,248
143,71,180.0,180.4,18,249
144,69,160.0,180.6,16,246
145,77,160.0,179.4,16,244
146,66,140.0,176.0,14,254
147,73,140.0,164.4,14,254
148,71,120.0,156.0,12,251
149,76,120.0,139.2,12,248
150,67,120.0,122.0,12,253
151,73,120.0,120.8,12,251
152,68,120.0,120.6,12,246
153,62,120.0,120.6,12,250
154,63,120.0,120.4,12,251
155,68,120.0,120.4,12,249
156,62,120.0,121.0,12,251
157,72,120.0,120.2,12,250
158,65,120.0,120.4,12,251
159,71,120.0,121.0,12,251
160,69,120.0,121.0,12,250
161,69,120.0,120.6,12,250
162,61,120.0,120.4,12,252
163,61,120.0,120.6,12,250
164,69,120.0,120.4,12,249
165,61,120.0,120.4,12,248
166,78,120.0,120.6,12,250
167,75,120.0,121.0,12,253
168,71,120.0,120.0,12,250
169,72,120.0,120.4,12,250
170,66,120.0,120.2,12,250
171,69,120.0,121.0,12,250
172,68,120.0,120.2,12,252
173,53,120.0,120.0,12,251
174,66,120.0,121.0,12,250
175,76,120.0,120.0,12,251
176,63,120.0,120.4,12,251
177,78,120.0,120.6,12,252
178,70,120.0,120.8,12,250
179,67,120.0,120.4,12,248
180,68,120.0,120.8,12,252
181,72,100.0,120.2,10,250
182,79,100.0,119.0,10,249
183,82,100.0,114.8,10,249
184,73,100.0,105.4,10,251
185,71,100.0,100.6,10,250
186,69,100.0,100.4,10,250
187,57,100.0,100.2,10,249
188,76,100.0,100.2,10,252
189,65,100.0,100.4,10,248
190,61,80.0,99.8,8,249
191,65,80.0,98.8,8,251
192,75,80.0,93.6,8,252
193,64,80.0,82.4,8,250
194,64,80.0,80.2,8,250
195,71,80.0,80.4,8,249
196,58,80.0,80.0,8,249
197,72,80.0,80.6,8,252
198,67,80.0,82.0,8,252
199,69,80.0,80.8,8,249
200,66,80.0,80.4,8,247
201,68,80.0,80.0,8,249
202,69,80.0,80.4,8,250
203,72,80.0,80.2,8,250
204,68,60.0,80.4,6,249
205,60,60.0,78.8,6,246
206,73,60.0,76.0,6,249
207,66,60.0,63.6,6,250
208,73,60.0,60.4,6,249
209,70,60.0,60.4,6,249
210,66,60.0,62.2,6,251
211,74,60.0,61.0,6,249
212,62,60.0,60.8,6,251
213,63,60.0,60.0,6,253
214,70,60.0,60.4,6,247
215,69,60.0,61.4,6,244
216,70,60.0,60.8,6,251
217,70,60.0,60.0,6,247
218,67,60.0,60.4,6,247
219,70,60.0,60.6,6,249
220,55,60.0,60.2,6,249
221,71,60.0,60.4,6,250
222,59,60.0,60.8,6,246
223,68,60.0,60.0,6,251
224,73,60.0,60.0,6,251
225,56,60.0,61.2,6,247
226,69,60.0,60.6,6,249
227,68,60.0,60.0,6,248
228,71,60.0,60.4,6,250
229,66,60.0,60.6,6,243
230,68,60.0,60.2,6,252
231,73,60.0,60.4,6,248
232,67,60.0,61.0,6,246
