Quadrante 0
Generation,Nevals,Min,Avg,Shift distance violations,Consecutive shift violations
1,80,600.0,804.3,60,322
2,71,560.0,702.8,56,310
3,72,510.0,640.0,51,316
4,66,510.0,578.5,51,313
5,73,470.0,550.9,47,323
6,58,450.0,516.0,45,315
7,75,400.0,486.2,40,305
8,59,360.0,460.8,36,302
9,76,360.0,437.4,36,302
10,75,360.0,400.9,36,302
11,69,360.0,374.9,36,302
12,63,360.0,360.0,36,303
13,66,360.0,360.2,36,301
14,59,340.0,359.8,34,303
15,69,340.0,358.8,34,303
16,69,320.0,353.4,32,300
17,63,320.0,339.6,32,301
18,69,320.0,329.9,32,298
19,64,300.0,320.6,30,298
20,73,300.0,317.8,30,297
21,72,300.0,312.6,30,297
22,65,300.0,301.8,30,298
23,68,300.0,300.8,30,300
24,70,280.0,300.4,28,297
25,58,280.0,300.2,28,298
26,70,280.0,297.0,28,296
27,64,280.0,287.6,28,296
28,67,280.0,280.5,28,296
29,70,270.0,280.1,27,294
30,71,270.0,279.7,27,294
31,64,270.0,278.1,27,293
32,72,270.0,273.5,27,298
33,75,270.0,270.1,27,294
34,69,270.0,270.0,27,294
35,65,270.0,270.2,27,297
36,64,270.0,270.0,27,294
37,71,270.0,270.0,27,294
38,68,270.0,270.2,27,293
39,64,270.0,270.4,27,294
40,63,270.0,270.4,27,295
41,66,250.0,270.0,25,291
42,68,250.0,269.8,25,291
43,53,250.0,268.4,25,294
44,63,250.0,263.6,25,294
45,57,250.0,252.0,25,294
46,63,230.0,250.0,23,291
47,68,230.0,249.2,23,291
48,71,230.0,245.6,23,292
49,74,210.0,236.6,21,291
50,69,210.0,229.4,21,293
51,65,210.0,224.2,21,293
52,63,210.0,213.0,21,292
53,71,190.0,210.2,19,293
54,73,190.0,209.2,19,291
55,71,190.0,205.6,19,291
56,69,190.0,195.6,19,293
57,75,190.0,190.2,19,294
58,71,190.0,190.6,19,294
59,69,180.0,189.9,18,292
60,59,180.0,189.6,18,291
61,64,180.0,187.4,18,290
62,68,180.0,182.0,18,290
63,61,180.0,180.4,18,290
64,65,180.0,180.2,18,291
65,66,160.0,179.8,16,288
66,56,160.0,179.0,16,288
67,66,160.0,173.4,16,291
68,60,160.0,162.6,16,289
69,67,160.0,160.2,16,286
70,67,160.0,160.2,16,289
71,63,160.0,160.6,16,290
72,63,160.0,160.4,16,289
73,75,160.0,160.2,16,290
74,72,140.0,160.0,14,284
75,56,140.0,159.4,14,287
76,58,140.0,155.8,14,284
77,69,120.0,145.4,12,283
78,53,120.0,138.6,12,284
79,75,120.0,132.8,12,283
80,70,120.0,122.0,12,285
81,70,120.0,120.0,12,287
82,79,120.0,120.0,12,283
83,71,120.0,120.0,12,282
84,68,120.0,120.2,12,286
85,70,120.0,120.2,12,285
86,64,120.0,120.3,12,285
87,66,120.0,120.0,12,285
88,68,120.0,120.0,12,283
89,70,120.0,120.2,12,285
90,72,120.0,120.4,12,284
91,77,120.0,120.1,12,285
92,69,120.0,120.2,12,283
93,71,120.0,120.1,12,288
94,68,100.0,120.1,10,284
95,74,100.0,119.4,10,282
96,51,100.0,117.3,10,284
97,76,100.0,107.3,10,282
98,60,100.0,100.2,10,284
99,71,100.0,100.2,10,281
100,59,100.0,100.2,10,287
101,68,100.0,100.0,10,286
102,70,100.0,100.6,10,283
103,63,100.0,100.4,10,285
104,66,100.0,100.6,10,284
105,61,100.0,100.0,10,284
106,67,100.0,100.2,10,286
107,51,100.0,100.3,10,284
108,67,100.0,100.0,10,286
109,75,100.0,100.2,10,284
110,59,80.0,99.8,8,284
111,64,80.0,100.0,10,284
112,69,80.0,98.4,8,286
113,74,80.0,92.6,8,284
114,72,80.0,81.6,8,283
115,60,80.0,80.8,8,285
116,75,80.0,80.4,8,288
117,74,80.0,80.6,8,286
118,58,80.0,80.6,8,288
119,63,60.0,80.6,6,285
120,68,60.0,78.5,6,287
121,68,60.0,72.4,6,287
122,69,60.0,62.4,6,280
123,73,60.0,60.2,6,285
124,77,60.0,60.4,6,285
125,73,60.0,60.4,6,285
126,70,60.0,60.2,6,287
127,72,60.0,60.4,6,285
128,77,60.0,60.1,6,285
129,63,60.0,60.0,6,289
130,67,60.0,60.1,6,288
131,52,60.0,60.0,6,285
132,71,60.0,60.2,6,292
133,71,60.0,60.4,6,289
134,73,60.0,60.4,6,285
135,69,60.0,60.0,6,286
136,77,60.0,60.4,6,286
137,78,60.0,60.0,6,287
138,66,60.0,60.0,6,283
139,65,60.0,61.0,6,288
140,74,60.0,60.0,6,286
141,73,60.0,60.4,6,288
142,71,60.0,60.4,6,288
143,70,60.0,60.2,6,286
144,60,60.0,60.2,6,284
145,72,60.0,60.1,6,284
146,64,60.0,60.2,6,291
147,68,60.0,60.2,6,285
148,63,60.0,60.6,6,287
149,74,60.0,60.2,6,283
150,76,60.0,60.0,6,284
151,68,60.0,60.4,6,287
152,63,60.0,60.0,6,287
153,70,60.0,60.2,6,288
154,70,50.0,60.1,5,281
155,66,50.0,59.7,5,280
156,72,30.0,56.5,3,281
157,76,30.0,50.5,3,282
158,62,30.0,45.4,3,285
159,70,30.0,36.2,3,282
160,68,30.0,30.2,3,281
161,55,30.0,30.2,3,282
162,69,30.0,30.6,3,281
163,63,30.0,30.0,3,281
164,61,30.0,30.2,3,279
165,77,30.0,30.1,3,285
166,71,30.0,30.6,3,282
167,69,30.0,30.4,3,282
168,68,30.0,30.4,3,281
169,65,30.0,30.2,3,281
170,72,30.0,30.0,3,280
171,65,30.0,30.6,3,281
172,62,30.0,30.2,3,281
173,74,30.0,30.0,3,282
174,73,30.0,30.2,3,284
175,79,30.0,30.4,3,282
176,69,30.0,30.4,3,286
177,74,30.0,30.2,3,281
178,61,30.0,30.0,3,282
179,60,30.0,30.4,3,282
180,60,30.0,30.2,3,284
181,65,30.0,30.6,3,278
182,65,30.0,30.6,3,283
183,78,30.0,30.4,3,282
184,71,30.0,30.2,3,282
185,65,30.0,30.4,3,281
186,70,30.0,30.4,3,281
187,69,30.0,30.4,3,282
188,69,30.0,30.2,3,281
189,69,30.0,30.2,3,281
190,68,30.0,30.0,3,285
191,79,30.0,31.0,3,286
192,67,30.0,30.0,3,283
193,66,30.0,30.2,3,279
194,56,30.0,30.0,3,280
195,64,30.0,30.2,3,280
196,62,30.0,30.2,3,283
197,68,30.0,30.2,3,281
198,69,30.0,30.4,3,280
199,78,30.0,30.2,3,279
200,70,30.0,30.0,3,281
201,63,30.0,30.4,3,283
202,68,30.0,30.4,3,279
203,74,30.0,30.2,3,283
204,70,30.0,30.4,3,280
205,66,30.0,30.2,3,284
206,63,30.0,30.4,3,283
207,66,30.0,30.2,3,282
208,74,30.0,30.2,3,285
209,72,30.0,30.0,3,282
210,73,30.0,30.2,3,286
211,67,20.0,29.9,2,281
212,62,20.0,30.0,2,279
213,66,20.0,27.4,2,285
214,63,20.0,22.5,2,279
215,68,20.0,20.3,2,282
216,69,20.0,20.4,2,280
217,71,20.0,20.4,2,282
218,74,20.0,20.0,2,280
219,69,20.0,20.2,2,281
220,72,20.0,20.6,2,279
221,71,20.0,20.0,2,282
222,56,20.0,20.4,2,282
223,66,20.0,20.2,2,281
224,69,20.0,20.4,2,283
225,74,20.0,20.3,2,282
226,67,20.0,20.0,2,279
227,68,20.0,20.4,2,281
228,64,20.0,20.0,2,281
229,72,20.0,20.0,2,283
230,63,20.0,20.2,2,281
231,65,20.0,20.2,2,283
232,74,20.0,20.4,2,285
233,66,20.0,20.0,2,281
234,69,20.0,20.5,2,281
235,57,20.0,21.1,2,280
236,59,20.0,20.2,2,279
237,57,20.0,20.4,2,281
238,70,20.0,20.2,2,283
239,64,20.0,20.4,2,286
240,74,20.0,20.4,2,283
241,77,20.0,20.4,2,275
242,69,20.0,20.0,2,280
243,64,20.0,20.4,2,282
244,72,10.0,20.3,1,282
245,66,10.0,19.8,1,282
246,70,10.0,18.7,1,280
247,66,10.0,14.8,1,280
248,63,10.0,10.7,1,281
249,67,10.0,10.0,1,282
250,68,10.0,10.2,1,280
251,65,10.0,10.0,1,283
252,72,10.0,10.6,1,283
253,83,10.0,10.1,1,281
254,70,10.0,10.3,1,282
255,75,0.0,10.3,0,286
256,69,0.0,9.4,0,287
257,70,0.0,7.7,0,289
258,60,0.0,2.4,0,289
259,73,0.0,0.6,0,284
260,70,0.0,0.2,0,283
261,68,0.0,0.0,0,288
262,73,0.0,0.4,0,282
263,59,0.0,0.2,0,286
264,66,0.0,0.7,0,287
265,65,0.0,0.0,0,284
266,64,0.0,0.6,0,286
267,76,0.0,0.8,0,282
