Quadrante 0
Generation,Nevals,Min,Avg,Shift distance violations,Consecutive shift violations
1,70,1500.0,1961.2,150,308
2,67,1380.0,1749.6,138,283
3,74,1320.0,1585.4,132,302
4,71,1200.0,1433.2,120,300
5,72,1180.0,1332.4,118,305
6,72,1120.0,1249.4,112,303
7,68,1020.0,1194.4,102,288
8,65,1020.0,1156.2,102,296
9,67,960.0,1092.4,96,302
10,70,960.0,1038.8,96,296
11,69,920.0,992.4,92,300
12,71,880.0,957.6,88,297
13,69,840.0,927.2,84,298
14,70,820.0,899.8,82,302
15,69,800.0,867.2,80,301
16,69,780.0,838.2,78,301
17,71,760.0,817.0,76,301
18,60,760.0,792.4,76,291
19,62,760.0,768.2,76,303
20,64,760.0,761.4,76,290
21,68,740.0,760.4,74,299
22,64,740.0,759.2,74,298
23,67,740.0,755.4,74,298
24,73,740.0,743.6,74,300
25,70,720.0,740.0,72,298
26,65,720.0,737.6,72,297
27,71,700.0,730.2,70,293
28,74,680.0,719.2,68,295
29,60,660.0,708.6,66,293
30,65,660.0,693.6,66,291
31,69,640.0,677.0,64,293
32,78,620.0,664.0,62,294
33,64,620.0,653.8,62,294
34,69,600.0,640.8,60,292
35,73,600.0,621.8,60,292
36,75,600.0,603.4,60,292
37,65,600.0,600.6,60,291
38,59,580.0,600.0,58,293
39,60,580.0,599.4,58,293
40,78,580.0,597.6,58,293
41,74,560.0,591.8,56,292
42,62,560.0,577.8,56,293
43,67,560.0,569.6,56,292
44,65,540.0,560.8,54,291
45,66,520.0,556.4,52,291
46,62,520.0,547.2,52,290
47,71,500.0,533.2,50,290
48,72,500.0,520.6,50,289
49,77,500.0,511.2,50,288
50,70,500.0,501.2,50,289
51,66,480.0,501.4,48,290
52,69,480.0,498.4,48,291
53,67,480.0,492.8,48,288
54,69,460.0,482.6,46,287
55,72,460.0,477.2,46,289
56,80,440.0,467.6,44,287
57,66,440.0,458.2,44,286
58,66,420.0,447.0,42,285
59,66,420.0,439.4,42,285
60,65,420.0,432.6,42,286
61,59,420.0,421.8,42,287
62,63,420.0,420.2,42,285
63,64,420.0,420.4,42,286
64,70,400.0,419.6,40,284
65,68,400.0,419.6,40,284
66,71,400.0,413.4,40,281
67,69,400.0,402.4,40,285
68,65,380.0,400.2,38,282
69,63,380.0,397.4,38,284
70,64,360.0,388.6,36,282
71,73,360.0,379.6,36,283
72,61,340.0,373.2,34,282
73,68,340.0,361.0,34,282
74,77,340.0,352.8,34,284
75,60,320.0,340.2,32,280
76,59,320.0,337.2,32,279
77,68,300.0,325.8,30,277
78,73,300.0,318.4,30,276
79,71,300.0,314.4,30,276
80,65,280.0,304.2,28,277
81,61,280.0,298.8,28,276
82,62,280.0,291.2,28,277
83,72,260.0,282.2,26,277
84,59,260.0,277.6,26,276
85,55,240.0,269.4,24,276
86,65,240.0,256.6,24,277
87,77,220.0,244.4,22,276
88,78,220.0,240.4,22,277
89,66,220.0,236.4,22,277
90,70,220.0,225.2,22,277
91,75,220.0,220.2,22,276
92,69,220.0,220.0,22,277
93,68,220.0,220.6,22,276
94,68,220.0,220.4,22,277
95,78,220.0,220.4,22,277
96,67,220.0,220.6,22,278
97,71,220.0,220.0,22,280
98,68,220.0,221.2,22,277
99,78,220.0,222.2,22,276
100,73,220.0,220.6,22,274
101,65,220.0,220.8,22,277
102,76,220.0,220.6,22,276
103,58,220.0,220.4,22,276
104,70,200.0,220.4,20,276
105,75,200.0,219.4,20,276
106,61,200.0,215.0,20,276
107,77,200.0,203.6,20,278
108,74,200.0,200.2,20,277
109,59,180.0,199.8,18,276
110,58,180.0,199.0,18,276
111,72,180.0,195.6,18,276
112,62,180.0,186.2,18,278
113,73,180.0,180.0,18,277
114,76,180.0,180.0,18,276
115,70,140.0,179.8,14,276
116,64,140.0,175.6,14,276
117,62,140.0,161.6,14,274
118,68,140.0,142.8,14,277
119,72,140.0,140.4,14,276
120,74,140.0,141.0,14,276
121,71,140.0,140.6,14,277
122,56,140.0,140.4,14,276
123,64,140.0,140.4,14,274
124,69,140.0,140.4,14,273
125,76,140.0,140.4,14,273
126,68,120.0,141.0,12,271
127,68,120.0,140.0,12,273
128,75,120.0,138.8,12,275
129,63,120.0,132.4,12,276
130,79,120.0,121.4,12,268
131,66,120.0,120.6,12,268
132,60,120.0,120.6,12,273
133,72,120.0,120.2,12,275
134,72,120.0,120.6,12,275
135,74,120.0,120.2,12,274
136,72,120.0,120.6,12,274
137,62,120.0,121.2,12,272
138,74,120.0,120.8,12,275
139,66,100.0,120.2,10,271
