Quadrante 0
Generation,Nevals,Min,Avg,Shift distance violations,Consecutive shift violations
1,67,1380.0,1977.2,138,291
2,64,1380.0,1779.6,138,291
3,70,1300.0,1627.4,130,312
4,52,1220.0,1461.2,122,296
5,58,1220.0,1368.6,122,310
6,69,1120.0,1293.8,112,294
7,61,1020.0,1213.2,102,305
8,66,1020.0,1148.2,102,305
9,71,960.0,1080.2,96,306
10,66,960.0,1022.6,96,293
11,63,960.0,993.6,96,303
12,61,920.0,972.0,92,319
13,70,920.0,957.4,92,304
14,65,880.0,935.0,88,304
15,71,860.0,910.4,86,303
16,74,840.0,888.0,84,303
17,69,840.0,873.4,84,302
18,75,840.0,858.2,84,303
19,64,800.0,843.2,80,301
20,67,800.0,835.8,80,300
21,81,780.0,820.8,78,300
22,66,760.0,804.8,76,298
23,72,740.0,794.0,74,297
24,71,740.0,775.8,74,298
25,71,720.0,757.8,72,297
26,61,720.0,740.6,72,301
27,69,700.0,729.2,70,298
28,68,680.0,717.4,68,297
29,63,680.0,703.4,68,296
30,64,660.0,694.8,66,297
31,72,640.0,679.6,64,294
32,69,620.0,663.0,62,297
33,80,620.0,649.2,62,297
34,72,600.0,634.6,60,299
35,68,600.0,616.2,60,297
36,68,580.0,602.0,58,293
37,80,580.0,598.6,58,293
38,67,580.0,594.8,58,295
39,75,560.0,584.4,56,290
40,69,540.0,578.4,54,292
41,64,520.0,572.2,52,288
42,61,520.0,553.2,52,287
43,75,520.0,536.2,52,289
44,53,480.0,522.4,48,288
45,72,480.0,518.6,48,288
46,78,480.0,510.4,48,288
47,72,480.0,490.4,48,289
48,74,460.0,480.6,46,281
49,67,460.0,475.0,46,281
50,68,460.0,463.6,46,282
51,77,440.0,460.4,44,284
52,83,440.0,459.6,44,284
53,80,440.0,456.6,44,284
54,61,440.0,450.0,44,283
55,70,420.0,439.8,42,284
56,66,420.0,437.8,42,284
57,79,420.0,430.6,42,284
58,74,400.0,421.0,40,282
59,64,400.0,416.6,40,283
60,69,400.0,408.0,40,282
61,76,400.0,401.0,40,281
62,78,400.0,401.0,40,284
63,78,380.0,399.8,38,281
64,71,380.0,399.8,38,282
65,71,380.0,396.4,38,280
66,66,360.0,386.2,36,281
67,58,360.0,380.0,36,281
68,65,360.0,378.8,36,282
69,73,360.0,374.6,36,280
70,59,360.0,363.0,36,279
71,69,360.0,360.2,36,282
72,65,360.0,360.6,36,279
73,65,340.0,359.8,34,278
74,64,340.0,358.8,34,281
75,76,340.0,355.8,34,278
76,68,320.0,346.4,32,277
77,68,320.0,335.2,32,277
78,60,300.0,323.6,30,275
79,74,300.0,319.8,30,275
80,75,300.0,315.6,30,275
81,68,300.0,305.6,30,276
82,72,300.0,300.4,30,275
83,67,300.0,300.8,30,276
84,67,300.0,300.2,30,276
85,70,300.0,300.4,30,276
86,64,300.0,300.0,30,274
87,72,280.0,300.0,28,273
88,70,280.0,298.6,28,275
89,67,260.0,293.0,26,274
90,70,260.0,280.0,26,274
91,66,240.0,268.0,24,275
92,66,240.0,258.4,24,275
93,73,240.0,252.0,24,275
94,69,220.0,240.6,22,272
95,74,220.0,240.0,22,272
96,64,200.0,236.2,20,272
97,71,200.0,224.4,20,272
98,73,200.0,215.0,20,271
99,66,200.0,203.8,20,271
100,71,200.0,200.6,20,274
101,71,200.0,200.0,20,274
102,73,200.0,200.0,20,271
103,63,200.0,200.8,20,273
104,73,200.0,200.4,20,274
105,63,200.0,201.4,20,273
106,69,200.0,200.0,20,270
107,73,200.0,200.4,20,274
108,69,200.0,200.4,20,274
109,69,200.0,200.6,20,272
110,72,180.0,200.6,18,273
111,60,180.0,199.8,18,273
112,68,180.0,197.2,18,275
113,76,180.0,188.6,18,273
114,66,180.0,180.6,18,273
115,73,180.0,180.6,18,274
116,70,180.0,180.0,18,273
117,78,180.0,180.6,18,273
118,65,180.0,180.0,18,273
119,70,180.0,180.2,18,273
120,57,180.0,180.8,18,273
